"orderId","token","count","lang","pos","case","comment","position","suffix_lang","new_count"
217,"босьтэм",1,"kpv",,,"-","NA","kpv",1
218,"босьтэма",6,"kpv",,,"-","NA","kpv",4
219,"босьтэмаась",8,"kpv",,,"-","NA","kpv",8
220,"босьтэны",5,"kpv",,,"-","NA","kpv",3
221,"босьтэныс",8,"kpv",,,"-","NA","kpv",7
232,"бумагасянь",1,"kpv",,,"-","NA","kpv",1
233,"буракӧсь",1,"kpv",,,"-","NA","kpv",1
236,"бурдӧтчысь",1,"kpv",,,"-","NA","kpv",1
237,"буресь",6,"kpv",,,"-","NA","kpv",5
238,"буриндзик",1,"kpv",,,"-","NA","kpv",1
239,"бурӧсь",1,"kpv",,,"-","NA","kpv",1
243,"бусьтеке",3,"kpv",,,"-","NA","kpv",3
244,"бусьтекенэ",2,"kpv",,,"-","NA","kpv",2
245,"бусьтекесь",1,"kpv",,,"-","NA","kpv",1
247,"бусьтэ",6,"kpv",,,"-","NA","kpv",6
249,"бусьтэк",2,"kpv",,,"-","NA","kpv",2
250,"бусьтэке",7,"kpv",,,"-","NA","kpv",4
251,"бусьтэкенэсь",1,"kpv",,,"-","NA","kpv",1
252,"бусьтэкесь",12,"kpv",,,"-","NA","kpv",12
253,"бутьтэкесь",1,"kpv",,,"-","NA","kpv",1
255,"быдлаысь",9,"kpv",,,"-","NA","kpv",8
256,"быдмӧмаась",1,"kpv",,,"-","NA","kpv",1
257,"быдмысь",1,"kpv",,,"-","NA","kpv",1
261,"быдсям",1,"kpv",,,"-","NA","kpv",1
266,"быдтысе",1,"kpv",,,"-","NA","kpv",1
267,"быдтысяс",1,"kpv",,,"-","NA","kpv",1
268,"быдтэмаась",2,"kpv",,,"-","NA","kpv",2
269,"быдтэмась",1,"kpv",,,"-","NA","kpv",1
270,"быдчемаысь",1,"kpv",,,"-","NA","kpv",1
271,"бырӧдӧмаась",2,"kpv",,,"-","NA","kpv",2
273,"бысьтэ-ке",1,"kpv",,,"-","NA","kpv",1
274,"бытьсяма",1,"kpv",,,"-","NA","kpv",1
277,"ваасясны",1,"kpv",,,"-","NA","kpv",1
279,"ваедэмаась",1,"kpv",,,"-","NA","kpv",2
280,"ваемаась",2,"kpv",,,"-","NA","kpv",2
281,"важысяньыс",1,"kpv",,,"-","NA","kpv",1
282,"вайлэмаась",1,"kpv",,,"-","NA","kpv",1
285,"валяйтчемаась",1,"kpv",,,"-","NA","kpv",1
287,"васе",4,"kpv",,,"-","NA","kpv",4
288,"васеэс",1,"kpv",,,"-","NA","kpv",1
289,"василей",4,"kpv",,,"-","NA","kpv",4
309,"вачегасям",1,"kpv",,,"-","NA","kpv",1
312,"вежласьӧны",1,"kpv",,,"-","NA","kpv",1
314,"вежсе",4,"kpv",,,"-","NA","kpv",2
316,"вежси",1,"kpv",,,"-","NA","kpv",1
317,"вежсис",10,"kpv",,,"-","NA","kpv",13
319,"вежсисны",1,"kpv",,,"-","NA","kpv",1
320,"вежсьӧ",2,"kpv",,,"-","NA","kpv",1
322,"вежсьӧмъясыс",1,"kpv",,,"-","NA","kpv",1
323,"вежсьы",2,"kpv",,,"-","NA","kpv",2
324,"вежсьыны",2,"kpv",,,"-","NA","kpv",3
325,"вежсяс",1,"kpv",,,"-","NA","kpv",1
326,"везитіс",1,"kpv",,,"-","NA","kpv",1
327,"вексянь",1,"kpv",,,"-","NA","kpv",1
328,"велалэмаась",5,"kpv",,,"-","NA","kpv",5
329,"велӧдӧмаӧсь",1,"kpv",,,"-","NA","kpv",1
330,"велӧдчысь",1,"kpv",,,"-","NA","kpv",1
333,"велӧдысьӧн",1,"kpv",,,"-","NA","kpv",1
337,"велэдчысьясыс",1,"kpv",,,"-","NA","kpv",1
338,"велэдысьлэн",1,"kpv",,,"-","NA","kpv",1
340,"вербуйтчемаась",1,"kpv",,,"-","NA","kpv",1
341,"верземен",1,"kpv",,,"-","NA","kpv",1
342,"верземнассэ",1,"kpv",,,"-","NA","kpv",1
351,"вертепсьыс",5,"kpv",,,"-","NA","kpv",3
352,"вертепысесь",2,"kpv",,,"-","NA","kpv",1
353,"вертепысь",13,"kpv",,,"-","NA","kpv",4
356,"весиг",7,"kpv",,,"-","NA","kpv",14
359,"веськ-",1,"kpv",,,"-","NA","kpv",1
360,"веськаліс",1,"kpv",,,"-","NA","kpv",1
362,"веськалӧмась",1,"kpv",,,"-","NA","kpv",1
363,"веськалэма",2,"kpv",,,"-","NA","kpv",2
364,"веське",63,"kpv",,,"-","NA","kpv",57
365,"веськен",1,"kpv",,,"-","NA","kpv",1
366,"веськӧ",3,"kpv",,,"-","NA","kpv",2
367,"веськӧдліс",1,"kpv",,,"-","NA","kpv",1
368,"веськӧдлыны",1,"kpv",,,"-","NA","kpv",1
369,"веськӧдлысь",5,"kpv",,,"-","NA","kpv",2
370,"веськӧдлысьыс",1,"kpv",,,"-","NA","kpv",1
371,"веськӧдлысьяс",1,"kpv",,,"-","NA","kpv",1
373,"веськодь",1,"kpv",,,"-","NA","kpv",2
374,"веськыд",12,"kpv",,,"-","NA","kpv",6
375,"веськыда",3,"kpv",,,"-","NA","kpv",4
376,"веськыдджык",1,"kpv",,,"-","NA","kpv",1
377,"веськыдыд",1,"kpv",,,"-","NA","kpv",2
379,"весьсянь",1,"kpv",,,"-","NA","kpv",1
380,"весьтас",7,"kpv",,,"-","NA","kpv",5
381,"весьті",1,"kpv",,,"-","NA","kpv",1
382,"весьтын",1,"kpv",,,"-","NA","kpv",2
385,"весьтэдз",1,"kpv",,,"-","NA","kpv",1
387,"ветлалэмась",1,"kpv",,,"-","NA","kpv",1
388,"ветласис",1,"kpv",,,"-","NA","kpv",1
389,"ветлась",1,"kpv",,,"-","NA","kpv",1
391,"ветлысь",3,"kpv",,,"-","NA","kpv",2
393,"ветлысьыс",1,"kpv",,,"-","NA","kpv",1
394,"ветлыылэмась",1,"kpv",,,"-","NA","kpv",1
395,"ветлэмаась",5,"kpv",,,"-","NA","kpv",3
397,"ветлэмысь",1,"kpv",,,"-","NA","kpv",1
398,"веттьысе",1,"kpv",,,"-","NA","kpv",1
404,"видзе",4,"kpv",,,"-","NA","kpv",4
405,"видзед",16,"kpv",,,"-","NA","kpv",12
406,"видзеда",44,"kpv",,,"-","NA","kpv",8
410,"видзедам",7,"kpv",,,"-","NA","kpv",7
411,"видзедан",6,"kpv",,,"-","NA","kpv",7
412,"видзеданныд",2,"kpv",,,"-","NA","kpv",1
413,"видзедантор",1,"kpv",,,"-","NA","kpv",1
415,"видзеді",3,"kpv",,,"-","NA","kpv",2
416,"видзеді-видзеді",1,"kpv",,,"-","NA","kpv",1
417,"видзедім",1,"kpv",,,"-","NA","kpv",2
420,"видзедла",3,"kpv",,,"-","NA","kpv",1
421,"видзедлам",1,"kpv",,,"-","NA","kpv",1
422,"видзедліс",2,"kpv",,,"-","NA","kpv",1
423,"видзедлы",14,"kpv",,,"-","NA","kpv",13
424,"видзедлыны",2,"kpv",,,"-","NA","kpv",2
425,"видзедны",10,"kpv",,,"-","NA","kpv",10
426,"видзедныс",1,"kpv",,,"-","NA","kpv",1
427,"видзеднысэ",3,"kpv",,,"-","NA","kpv",3
429,"видзедыгмоз",1,"kpv",,,"-","NA","kpv",1
431,"видзедэ",33,"kpv",,,"-","NA","kpv",8
432,"видзедэны",3,"kpv",,,"-","NA","kpv",1
434,"видзем",1,"kpv",,,"-","NA","kpv",1
435,"видземсэ",1,"kpv",,,"-","NA","kpv",1
436,"видземыскед",1,"kpv",,,"-","NA","kpv",1
437,"видзены",16,"kpv",,,"-","NA","kpv",7
438,"видзеныс",12,"kpv",,,"-","NA","kpv",10
440,"видзим",4,"kpv",,,"-","NA","kpv",4
441,"видзим-вӧдитім",1,"kpv",,,"-","NA","kpv",1
442,"видзинныд",1,"kpv",,,"-","NA","kpv",1
443,"видзис",2,"kpv",,,"-","NA","kpv",2
444,"видзисны",8,"kpv",,,"-","NA","kpv",3
445,"видзисныс",4,"kpv",,,"-","NA","kpv",4
447,"видзсе",1,"kpv",,,"-","NA","kpv",1
451,"видзысь",7,"kpv",,,"-","NA","kpv",7
452,"видзысьлӧн",1,"kpv",,,"-","NA","kpv",1
454,"видзысьыс",2,"kpv",,,"-","NA","kpv",2
455,"видзысьяс",9,"kpv",,,"-","NA","kpv",4
456,"видзысьяскӧд",1,"kpv",,,"-","NA","kpv",1
458,"видзысьяслэн",1,"kpv",,,"-","NA","kpv",1
459,"видзысьяссэ",1,"kpv",,,"-","NA","kpv",1
460,"видзьяс",6,"kpv",,,"-","NA","kpv",5
462,"видзьяссэ",1,"kpv",,,"-","NA","kpv",1
463,"видзьясыс",3,"kpv",,,"-","NA","kpv",3
464,"видзьясыслэн",2,"kpv",,,"-","NA","kpv",2
465,"визьла",6,"kpv",,,"-","NA","kpv",3
466,"визьлала",1,"kpv",,,"-","NA","kpv",1
467,"визьлаланныд",1,"kpv",,,"-","NA","kpv",1
468,"визьлаласны",1,"kpv",,,"-","NA","kpv",1
469,"визьлалі",4,"kpv",,,"-","NA","kpv",4
471,"визьлалэныс",2,"kpv",,,"-","NA","kpv",1
472,"визьлам",2,"kpv",,,"-","NA","kpv",1
475,"визьлоо",2,"kpv",,,"-","NA","kpv",2
476,"визьлоолыны",1,"kpv",,,"-","NA","kpv",1
477,"визьлооны",2,"kpv",,,"-","NA","kpv",1
478,"визьлы",11,"kpv",,,"-","NA","kpv",7
479,"визьлыны",9,"kpv",,,"-","NA","kpv",2
488,"визьлыштанныд",1,"kpv",,,"-","NA","kpv",1
490,"визьлыыла",1,"kpv",,,"-","NA","kpv",1
491,"визьлыылі",1,"kpv",,,"-","NA","kpv",1
492,"визьлэ",2,"kpv",,,"-","NA","kpv",2
493,"визьлэма",1,"kpv",,,"-","NA","kpv",1
495,"винасьыс",1,"kpv",,,"-","NA","kpv",1
496,"винлаысь",1,"kpv",,,"-","NA","kpv",1
497,"вирысь",1,"kpv",,,"-","NA","kpv",1
498,"висе",11,"kpv",,,"-","NA","kpv",10
499,"висем",7,"kpv",,,"-","NA","kpv",7
500,"висема",1,"kpv",,,"-","NA","kpv",1
502,"висемъяс",1,"kpv",,,"-","NA","kpv",1
503,"висемъясыс",2,"kpv",,,"-","NA","kpv",2
504,"висемыс",4,"kpv",,,"-","NA","kpv",4
505,"висены",5,"kpv",,,"-","NA","kpv",4
506,"висер",5,"kpv",,,"-","NA","kpv",5
508,"висерын",1,"kpv",,,"-","NA","kpv",1
509,"виси",1,"kpv",,,"-","NA","kpv",1
512,"висис",1,"kpv",,,"-","NA","kpv",1
514,"висисны",1,"kpv",,,"-","NA","kpv",1
515,"виссьысь",1,"kpv",,,"-","NA","kpv",1
516,"вись",3,"kpv",,,"-","NA","kpv",3
520,"висьлі",1,"kpv",,,"-","NA","kpv",1
521,"висьлыыласны",1,"kpv",,,"-","NA","kpv",1
523,"висьмема",2,"kpv",,,"-","NA","kpv",2
524,"висьми",2,"kpv",,,"-","NA","kpv",2
525,"висьмин",1,"kpv",,,"-","NA","kpv",1
526,"висьмис",1,"kpv",,,"-","NA","kpv",2
527,"висьмисныс",1,"kpv",,,"-","NA","kpv",1
528,"висьмы",1,"kpv",,,"-","NA","kpv",1
529,"висьмыліс",2,"kpv",,,"-","NA","kpv",2
530,"висьны",3,"kpv",,,"-","NA","kpv",4
532,"висьныс",2,"kpv",,,"-","NA","kpv",2
533,"висьнысэ",1,"kpv",,,"-","NA","kpv",1
534,"висьӧ",5,"kpv",,,"-","NA","kpv",3
537,"висьооны",1,"kpv",,,"-","NA","kpv",1
538,"висьт",5,"kpv",,,"-","NA","kpv",4
539,"висьт-",1,"kpv",,,"-","NA","kpv",1
542,"висьтааны",1,"kpv",,,"-","NA","kpv",1
543,"висьтав",10,"kpv",,,"-","NA","kpv",2
546,"висьтавны",12,"kpv",,,"-","NA","kpv",3
547,"висьталi",1,"kpv",,,"-","NA","kpv",1
550,"висьтала",95,"kpv",,,"-","NA","kpv",78
551,"висьталам",12,"kpv",,,"-","NA","kpv",10
553,"висьталан",18,"kpv",,,"-","NA","kpv",18
554,"висьталанныд",5,"kpv",,,"-","NA","kpv",5
555,"висьталас",17,"kpv",,,"-","NA","kpv",10
556,"висьталаслi",1,"kpv",,,"-","NA","kpv",1
557,"висьталасны",7,"kpv",,,"-","NA","kpv",8
559,"висьталасныс",12,"kpv",,,"-","NA","kpv",10
560,"висьталі",56,"kpv",,,"-","NA","kpv",22
561,"висьталі-а",1,"kpv",,,"-","NA","kpv",1
562,"висьталі-висьталі",1,"kpv",,,"-","NA","kpv",1
563,"висьталім",4,"kpv",,,"-","NA","kpv",3
564,"висьталін",2,"kpv",,,"-","NA","kpv",3
565,"висьталінныд",15,"kpv",,,"-","NA","kpv",11
566,"висьталіс",71,"kpv",,,"-","NA","kpv",48
569,"висьталісны",14,"kpv",,,"-","NA","kpv",15
570,"висьталісныс",10,"kpv",,,"-","NA","kpv",6
571,"висьталӧ",9,"kpv",,,"-","NA","kpv",5
572,"висьталӧй",3,"kpv",,,"-","NA","kpv",1
575,"висьталӧны",7,"kpv",,,"-","NA","kpv",8
576,"висьталооны",1,"kpv",,,"-","NA","kpv",1
580,"висьталэ",460,"kpv",,,"-","NA","kpv",123
584,"висьталэма",9,"kpv",,,"-","NA","kpv",9
586,"висьталэны",42,"kpv",,,"-","NA","kpv",45
587,"висьталэныс",42,"kpv",,,"-","NA","kpv",32
588,"висьтас",1,"kpv",,,"-","NA","kpv",1
589,"висьтасе",2,"kpv",,,"-","NA","kpv",2
590,"висьтась",3,"kpv",,,"-","NA","kpv",3
591,"висьтасьны",1,"kpv",,,"-","NA","kpv",2
592,"висьтасьӧны",1,"kpv",,,"-","NA","kpv",1
593,"висьтасяс",1,"kpv",,,"-","NA","kpv",1
594,"висьтовны",1,"kpv",,,"-","NA","kpv",1
595,"висьтоо",36,"kpv",,,"-","NA","kpv",28
598,"висьтоола",2,"kpv",,,"-","NA","kpv",2
599,"висьтоолан",1,"kpv",,,"-","NA","kpv",1
600,"висьтоолас",2,"kpv",,,"-","NA","kpv",1
601,"висьтооласныс",3,"kpv",,,"-","NA","kpv",1
602,"висьтоолі",2,"kpv",,,"-","NA","kpv",2
603,"висьтооліс",11,"kpv",,,"-","NA","kpv",8
604,"висьтоолісны",1,"kpv",,,"-","NA","kpv",2
606,"висьтоолісныс",1,"kpv",,,"-","NA","kpv",1
607,"висьтоолы",4,"kpv",,,"-","NA","kpv",4
608,"висьтоолыны",3,"kpv",,,"-","NA","kpv",4
609,"висьтоолэ",1,"kpv",,,"-","NA","kpv",1
611,"висьтоолэмась",1,"kpv",,,"-","NA","kpv",1
612,"висьтоолэны",4,"kpv",,,"-","NA","kpv",4
613,"висьтооны",115,"kpv",,,"-","NA","kpv",133
614,"висьтооныс",4,"kpv",,,"-","NA","kpv",2
615,"висьтоонысэ",5,"kpv",,,"-","NA","kpv",6
616,"висьтъяс",1,"kpv",,,"-","NA","kpv",1
617,"висьтъяссӧ",3,"kpv",,,"-","NA","kpv",3
619,"висьтыслӧн",1,"kpv",,,"-","NA","kpv",1
624,"висьтэдзе",1,"kpv",,,"-","NA","kpv",1
625,"висьысь",2,"kpv",,,"-","NA","kpv",6
626,"висьысьяслы",1,"kpv",,,"-","NA","kpv",1
627,"висьысьяссэ",1,"kpv",,,"-","NA","kpv",1
628,"вися",1,"kpv",,,"-","NA","kpv",1
629,"висялэны",1,"kpv",,,"-","NA","kpv",1
630,"висян",1,"kpv",,,"-","NA","kpv",1
631,"висясныс",1,"kpv",,,"-","NA","kpv",1
633,"витсё",2,"kpv",,,"-","NA","kpv",2
636,"витязева",2,"kpv",,,"-","NA","kpv",1
637,"вичколысь",1,"kpv",,,"-","NA","kpv",1
639,"виччысе",5,"kpv",,,"-","NA","kpv",4
640,"виччысем",1,"kpv",,,"-","NA","kpv",1
641,"виччысены",2,"kpv",,,"-","NA","kpv",2
642,"виччысеныс",1,"kpv",,,"-","NA","kpv",1
644,"виччысьны",3,"kpv",,,"-","NA","kpv",2
645,"виччысьӧ",1,"kpv",,,"-","NA","kpv",2
648,"виччысьӧны",2,"kpv",,,"-","NA","kpv",2
649,"виччысьтӧг",1,"kpv",,,"-","NA","kpv",2
650,"виччысьтэмысла",1,"kpv",,,"-","NA","kpv",1
652,"виччыся",1,"kpv",,,"-","NA","kpv",1
661,"вӧбысь",1,"kpv",,,"-","NA","kpv",1
662,"вӧвлӧмаась",1,"kpv",,,"-","NA","kpv",1
663,"вӧвсьӧ",2,"kpv",,,"-","NA","kpv",2
664,"вовсю",2,"kpv",,,"-","NA","kpv",2
667,"водзджыкысьсэ",1,"kpv",,,"-","NA","kpv",1
668,"водзе",46,"kpv",,,"-","NA","kpv",18
669,"водзевыы",1,"kpv",,,"-","NA","kpv",1
670,"водзен",1,"kpv",,,"-","NA","kpv",1
671,"водзмӧстчысь",2,"kpv",,,"-","NA","kpv",2
672,"водзсьыс",1,"kpv",,,"-","NA","kpv",1
673,"водзсянь",1,"kpv",,,"-","NA","kpv",1
674,"вӧдитчемаась",1,"kpv",,,"-","NA","kpv",1
676,"воедэмась",1,"kpv",,,"-","NA","kpv",1
677,"вожсьыс",2,"kpv",,,"-","NA","kpv",2
678,"вожысь",2,"kpv",,,"-","NA","kpv",2
685,"возьмёмь",1,"kpv",,,"-","NA","kpv",1
686,"возьмёте",1,"kpv",,,"-","NA","kpv",1
687,"возьми",3,"kpv",,,"-","NA","kpv",3
689,"войвывсянь",3,"kpv",,,"-","NA","kpv",2
690,"вӧйзис",1,"kpv",,,"-","NA","kpv",1
691,"войлэмсьыс",1,"kpv",,,"-","NA","kpv",1
692,"вӧйнабӧрся",1,"kpv",,,"-","NA","kpv",1
693,"войпукасьӧны",1,"kpv",,,"-","NA","kpv",1
694,"воклысь",1,"kpv",,,"-","NA","kpv",1
696,"вӧлесьсаяс",1,"kpv",,,"-","NA","kpv",1
699,"вӧлӧмаӧсь",1,"kpv",,,"-","NA","kpv",2
700,"воломась",1,"kpv",,,"-","NA","kpv",1
701,"вӧлӧмась",2,"kpv",,,"-","NA","kpv",1
702,"волӧмсянь",1,"kpv",,,"-","NA","kpv",1
703,"волывлӧмаӧсь",2,"kpv",,,"-","NA","kpv",2
704,"волысе",1,"kpv",,,"-","NA","kpv",1
706,"вӧлыслысь",1,"kpv",,,"-","NA","kpv",1
708,"волысьлыласныс",1,"kpv",,,"-","NA","kpv",1
709,"вольпась",5,"kpv",,,"-","NA","kpv",3
711,"вольпасьнумес",1,"kpv",,,"-","NA","kpv",1
712,"вольпасьсэ",3,"kpv",,,"-","NA","kpv",2
713,"вольпасяс",1,"kpv",,,"-","NA","kpv",1
714,"вӧльысь",8,"kpv",,,"-","NA","kpv",6
715,"волэмаась",2,"kpv",,,"-","NA","kpv",3
716,"вӧлэмаась",23,"kpv",,,"-","NA","kpv",23
717,"волэмась",2,"kpv",,,"-","NA","kpv",2
718,"вӧлэмась",3,"kpv",,,"-","NA","kpv",1
719,"вӧлэсь",3,"kpv",,,"-","NA","kpv",2
721,"вӧлэсьтанум",1,"kpv",,,"-","NA","kpv",1
722,"вӧлэсьтас",5,"kpv",,,"-","NA","kpv",5
723,"вӧлэсьтас(э)",1,"kpv",,,"-","NA","kpv",1
724,"вӧлэсьтсюнум",2,"kpv",,,"-","NA","kpv",2
726,"вӧлэсьтыс",2,"kpv",,,"-","NA","kpv",2
727,"вӧлэсьтысь",1,"kpv",,,"-","NA","kpv",1
728,"вӧлэсьтэ",6,"kpv",,,"-","NA","kpv",2
729,"вӧлэсьяссэ",1,"kpv",,,"-","NA","kpv",1
730,"вӧлэсьясыс",1,"kpv",,,"-","NA","kpv",1
731,"вомаась",1,"kpv",,,"-","NA","kpv",1
732,"вомсьыд",1,"kpv",,,"-","NA","kpv",1
733,"вомсьыс",1,"kpv",,,"-","NA","kpv",1
734,"вӧӧлэмась",1,"kpv",,,"-","NA","kpv",1
735,"воомаась",1,"kpv",,,"-","NA","kpv",1
736,"воӧмаӧсь",1,"kpv",,,"-","NA","kpv",1
737,"воомась",11,"kpv",,,"-","NA","kpv",8
739,"вӧӧсьыны",22,"kpv",,,"-","NA","kpv",19
740,"вӧӧяслысь",1,"kpv",,,"-","NA","kpv",1
742,"вӧралысьяс",1,"kpv",,,"-","NA","kpv",1
743,"вӧрасьысь",1,"kpv",,,"-","NA","kpv",1
748,"вӧрзедла",1,"kpv",,,"-","NA","kpv",1
750,"вӧрзедлыныс",1,"kpv",,,"-","NA","kpv",1
751,"вӧрзедчис",1,"kpv",,,"-","NA","kpv",1
752,"вӧрзедэ",1,"kpv",,,"-","NA","kpv",1
753,"вӧрземаась",1,"kpv",,,"-","NA","kpv",1
754,"вӧрзёоны",2,"kpv",,,"-","NA","kpv",2
755,"вӧрзи",1,"kpv",,,"-","NA","kpv",1
756,"вӧрзим",2,"kpv",,,"-","NA","kpv",2
758,"вӧрзисныс",1,"kpv",,,"-","NA","kpv",1
759,"вӧрзьӧдӧма",1,"kpv",,,"-","NA","kpv",2
762,"вӧрзьыген",2,"kpv",,,"-","NA","kpv",2
764,"вӧрзьыны",4,"kpv",,,"-","NA","kpv",3
765,"вӧрзьынытэ",1,"kpv",,,"-","NA","kpv",1
766,"вӧрзялан",1,"kpv",,,"-","NA","kpv",1
767,"вӧрзялісныс",3,"kpv",,,"-","NA","kpv",1
768,"вӧрзялыгас",1,"kpv",,,"-","NA","kpv",1
769,"вӧрзялыгдырйи",1,"kpv",,,"-","NA","kpv",1
770,"вӧрзялэны",1,"kpv",,,"-","NA","kpv",1
771,"вӧрзям",2,"kpv",,,"-","NA","kpv",2
772,"вӧрзян",1,"kpv",,,"-","NA","kpv",1
773,"воркутасянь",1,"kpv",,,"-","NA","kpv",1
774,"ворсысь",2,"kpv",,,"-","NA","kpv",2
775,"ворсысьыс",1,"kpv",,,"-","NA","kpv",1
776,"ворсэмаась",1,"kpv",,,"-","NA","kpv",1
777,"вӧрысь",4,"kpv",,,"-","NA","kpv",1
788,"воссе",1,"kpv",,,"-","NA","kpv",1
789,"воссема",1,"kpv",,,"-","NA","kpv",1
790,"воссеныс",2,"kpv",,,"-","NA","kpv",1
791,"восси",3,"kpv",,,"-","NA","kpv",3
792,"воссис",7,"kpv",,,"-","NA","kpv",7
793,"воссисны",1,"kpv",,,"-","NA","kpv",1
794,"воссисныс",2,"kpv",,,"-","NA","kpv",2
796,"воссьы",2,"kpv",,,"-","NA","kpv",2
797,"воссям",1,"kpv",,,"-","NA","kpv",1
798,"воссяс",2,"kpv",,,"-","NA","kpv",1
799,"вось-",2,"kpv",,,"-","NA","kpv",2
812,"восьса",2,"kpv",,,"-","NA","kpv",2
814,"восьтанныд",1,"kpv",,,"-","NA","kpv",1
816,"восьтасны",1,"kpv",,,"-","NA","kpv",1
820,"восьтісны",3,"kpv",,,"-","NA","kpv",3
821,"восьтісныс",1,"kpv",,,"-","NA","kpv",1
822,"восьтӧны",1,"kpv",,,"-","NA","kpv",1
823,"восьты",2,"kpv",,,"-","NA","kpv",1
825,"восьтылісны",1,"kpv",,,"-","NA","kpv",1
826,"восьтылісныс",1,"kpv",,,"-","NA","kpv",1
827,"восьтыны",2,"kpv",,,"-","NA","kpv",3
829,"восьтэ",1,"kpv",,,"-","NA","kpv",1
830,"восьтэма",1,"kpv",,,"-","NA","kpv",1
831,"восьтэны",1,"kpv",,,"-","NA","kpv",1
832,"вося",4,"kpv",,,"-","NA","kpv",4
833,"восянь",1,"kpv",,,"-","NA","kpv",1
843,"вӧтлысь",1,"kpv",,,"-","NA","kpv",1
844,"воттисиген",1,"kpv",,,"-","NA","kpv",1
845,"вошйемаась",2,"kpv",,,"-","NA","kpv",2
846,"вошйемась",1,"kpv",,,"-","NA","kpv",1
847,"вошйылэмаась",1,"kpv",,,"-","NA","kpv",1
848,"вошъемаась",1,"kpv",,,"-","NA","kpv",1
850,"воысь",2,"kpv",,,"-","NA","kpv",3
871,"вуграсьнысэ",1,"kpv",,,"-","NA","kpv",1
872,"вуджедэмаась",1,"kpv",,,"-","NA","kpv",1
873,"вуджӧдӧмаась",1,"kpv",,,"-","NA","kpv",1
874,"вуджӧдӧмаӧсь",1,"kpv",,,"-","NA","kpv",1
875,"вудзеда",1,"kpv",,,"-","NA","kpv",1
876,"вудзедалім",1,"kpv",,,"-","NA","kpv",1
877,"вудзеді",1,"kpv",,,"-","NA","kpv",1
878,"вудзедны",3,"kpv",,,"-","NA","kpv",3
879,"вудзеднысэ",1,"kpv",,,"-","NA","kpv",1
880,"вудзедысьяс",2,"kpv",,,"-","NA","kpv",2
881,"вудзедэма",1,"kpv",,,"-","NA","kpv",1
882,"вудзедэмаась",1,"kpv",,,"-","NA","kpv",1
883,"вудзедэмыд",1,"kpv",,,"-","NA","kpv",1
885,"вузалэмаась",1,"kpv",,,"-","NA","kpv",1
886,"вузасемсэ",1,"kpv",,,"-","NA","kpv",1
887,"вузасим",2,"kpv",,,"-","NA","kpv",2
888,"вузасис",1,"kpv",,,"-","NA","kpv",1
889,"вузась",1,"kpv",,,"-","NA","kpv",1
890,"вузасьлыылім",1,"kpv",,,"-","NA","kpv",1
891,"вузасьысьыс",1,"kpv",,,"-","NA","kpv",1
894,"вунэдчыси",4,"kpv",,,"-","NA","kpv",4
895,"вуремаась",1,"kpv",,,"-","NA","kpv",1
896,"вурсе",3,"kpv",,,"-","NA","kpv",1
897,"вурсеныс",4,"kpv",,,"-","NA","kpv",4
899,"вурсис",2,"kpv",,,"-","NA","kpv",2
900,"вурсьӧны",1,"kpv",,,"-","NA","kpv",1
901,"вурсьы",2,"kpv",,,"-","NA","kpv",2
902,"вурсьынысэ",1,"kpv",,,"-","NA","kpv",1
903,"вурся",2,"kpv",,,"-","NA","kpv",2
904,"вурсян",1,"kpv",,,"-","NA","kpv",1
905,"вурсяс",1,"kpv",,,"-","NA","kpv",1
910,"вывтiасьны",2,"kpv",,,"-","NA","kpv",2
912,"выимесь",1,"kpv",,,"-","NA","kpv",1
913,"выимӧсь",1,"kpv",,,"-","NA","kpv",1
916,"выймесь",1,"kpv",,,"-","NA","kpv",1
918,"выйымесь",114,"kpv",,,"-","NA","kpv",105
919,"выйымесь-",1,"kpv",,,"-","NA","kpv",1
921,"вылись",1,"kpv",,,"-","NA","kpv",1
922,"вылыссьыс",1,"kpv",,,"-","NA","kpv",1
923,"вылысь",14,"kpv",,,"-","NA","kpv",12
924,"выльысь",5,"kpv",,,"-","NA","kpv",1
927,"вынсялэны",1,"kpv",,,"-","NA","kpv",1
935,"выысьыд",1,"kpv",,,"-","NA","kpv",1
936,"выысьыс",6,"kpv",,,"-","NA","kpv",3
937,"выысянь",6,"kpv",,,"-","NA","kpv",4
938,"выысяньыс",3,"kpv",,,"-","NA","kpv",4
940,"вэтлэмаась",1,"kpv",,,"-","NA","kpv",1
942,"гажӧдӧмысь",1,"kpv",,,"-","NA","kpv",1
943,"гажтэмсис",1,"kpv",,,"-","NA","kpv",1
957,"гамсьыс",2,"kpv",,,"-","NA","kpv",2
958,"гамсянь",4,"kpv",,,"-","NA","kpv",3
959,"гамсяньыс",1,"kpv",,,"-","NA","kpv",1
960,"гамысь",9,"kpv",,,"-","NA","kpv",3
961,"гарттясе",1,"kpv",,,"-","NA","kpv",1
962,"гезьен",1,"kpv",,,"-","NA","kpv",1
968,"гижемаась",2,"kpv",,,"-","NA","kpv",2
969,"гижсе",1,"kpv",,,"-","NA","kpv",1
970,"гижсим",3,"kpv",,,"-","NA","kpv",4
972,"гижсьылінныд",1,"kpv",,,"-","NA","kpv",1
973,"гижсьыны",2,"kpv",,,"-","NA","kpv",2
974,"гижсьынысэ",1,"kpv",,,"-","NA","kpv",1
977,"гижысьяслэн",1,"kpv",,,"-","NA","kpv",1
